#1
double DTIE(8761,2)
7687800 3.404722222222222e-07
7691400 6.509027777777778e-07
7695000 6.809444444444444e-07
7698600 0.0
7702200 0.0
7705800 0.0
7709400 2.9040277777777775e-07
7713000 1.62225e-06
7716600 3.414736111111111e-06
7720200 1.8025000000000001e-06
7723800 1.6022222222222225e-07
7727400 9.913749999999999e-07
7731000 2.112930555555555e-06
7734600 2.0127916666666667e-06
7738200 2.1930416666666663e-06
7741800 1.0414444444444445e-06
7745400 7.009722222222221e-07
7749000 6.30875e-07
7752600 6.30875e-07
7756200 1.9326805555555554e-06
7759800 8.11125e-07
7763400 1.5120972222222222e-06
7767000 1.6022222222222225e-07
7770600 3.404722222222222e-07
7774200 3.404722222222222e-07
7777800 6.825e-07
7781400 7.140000000000001e-07
7785000 0.0
7788600 0.0
7792200 0.0
7795800 3.0449999999999995e-07
7799400 1.701e-06
7803000 3.5805000000000003e-06
7806600 1.8900000000000001e-06
7810200 1.6800000000000002e-07
7813800 1.0395e-06
7817400 2.2155e-06
7821000 2.1105e-06
7824600 2.2994999999999998e-06
7828200 1.092e-06
7831800 7.35e-07
7835400 6.615e-07
7839000 6.615e-07
7842600 2.0265e-06
7846200 8.505e-07
7849800 1.5855000000000001e-06
7853400 1.6800000000000002e-07
7857000 3.5700000000000003e-07
7860600 3.5700000000000003e-07
7864200 6.825e-07
7867800 7.140000000000001e-07
7871400 0.0
7875000 0.0
7878600 0.0
7882200 3.0449999999999995e-07
7885800 1.701e-06
7889400 3.5805000000000003e-06
7893000 1.8900000000000001e-06
7896600 1.6800000000000002e-07
7900200 1.0395e-06
7903800 2.2155e-06
7907400 2.1105e-06
7911000 2.2994999999999998e-06
7914600 1.092e-06
7918200 7.35e-07
7921800 6.615e-07
7925400 6.615e-07
7929000 2.0265e-06
7932600 8.505e-07
7936200 1.5855000000000001e-06
7939800 1.6800000000000002e-07
7943400 3.5700000000000003e-07
7947000 3.5700000000000003e-07
7950600 6.825e-07
7954200 7.140000000000001e-07
7957800 0.0
7961400 0.0
7965000 0.0
7968600 3.0449999999999995e-07
7972200 1.701e-06
7975800 3.5805000000000003e-06
7979400 1.8900000000000001e-06
7983000 1.6800000000000002e-07
7986600 1.0395e-06
7990200 2.2155e-06
7993800 2.1105e-06
7997400 2.2994999999999998e-06
8001000 1.092e-06
8004600 7.35e-07
8008200 6.615e-07
8011800 6.615e-07
8015400 2.0265e-06
8019000 8.505e-07
8022600 1.5855000000000001e-06
8026200 1.6800000000000002e-07
8029800 3.5700000000000003e-07
8033400 3.5700000000000003e-07
8037000 6.825e-07
8040600 7.140000000000001e-07
8044200 0.0
8047800 0.0
8051400 0.0
8055000 3.0449999999999995e-07
8058600 1.701e-06
8062200 3.5805000000000003e-06
8065800 1.8900000000000001e-06
8069400 1.6800000000000002e-07
8073000 1.0395e-06
8076600 2.2155e-06
8080200 2.1105e-06
8083800 2.2994999999999998e-06
8087400 1.092e-06
8091000 7.35e-07
8094600 6.615e-07
8098200 6.615e-07
8101800 2.0265e-06
8105400 8.505e-07
8109000 1.5855000000000001e-06
8112600 1.6800000000000002e-07
8116200 3.5700000000000003e-07
8119800 3.5700000000000003e-07
8123400 6.825e-07
8127000 7.140000000000001e-07
8130600 0.0
8134200 0.0
8137800 0.0
8141400 3.0449999999999995e-07
8145000 1.701e-06
8148600 3.5805000000000003e-06
8152200 1.8900000000000001e-06
8155800 1.6800000000000002e-07
8159400 1.0395e-06
8163000 2.2155e-06
8166600 2.1105e-06
8170200 2.2994999999999998e-06
8173800 1.092e-06
8177400 7.35e-07
8181000 6.615e-07
8184600 6.615e-07
8188200 2.0265e-06
8191800 8.505e-07
8195400 1.5855000000000001e-06
8199000 1.6800000000000002e-07
8202600 3.5700000000000003e-07
8206200 3.5700000000000003e-07
8209800 6.825e-07
8213400 7.140000000000001e-07
8217000 0.0
8220600 0.0
8224200 0.0
8227800 3.0449999999999995e-07
8231400 1.701e-06
8235000 3.5805000000000003e-06
8238600 1.8900000000000001e-06
8242200 1.6800000000000002e-07
8245800 1.0395e-06
8249400 2.2155e-06
8253000 2.1105e-06
8256600 2.2994999999999998e-06
8260200 1.092e-06
8263800 7.35e-07
8267400 6.615e-07
8271000 6.615e-07
8274600 2.0265e-06
8278200 8.505e-07
8281800 1.5855000000000001e-06
8285400 1.6800000000000002e-07
8289000 3.5700000000000003e-07
8292600 3.5700000000000003e-07
8296200 6.825e-07
8299800 7.140000000000001e-07
8303400 0.0
8307000 0.0
8310600 0.0
8314200 3.0449999999999995e-07
8317800 1.701e-06
8321400 3.5805000000000003e-06
8325000 1.8900000000000001e-06
8328600 1.6800000000000002e-07
8332200 1.0395e-06
8335800 2.2155e-06
8339400 2.1105e-06
8343000 2.2994999999999998e-06
8346600 1.092e-06
8350200 7.35e-07
8353800 6.615e-07
8357400 6.615e-07
8361000 2.0265e-06
8364600 8.505e-07
8368200 1.5855000000000001e-06
8371800 1.6800000000000002e-07
8375400 3.5700000000000003e-07
8379000 3.5700000000000003e-07
8382600 6.825e-07
8386200 7.140000000000001e-07
8389800 0.0
8393400 0.0
8397000 0.0
8400600 3.0449999999999995e-07
8404200 1.701e-06
8407800 3.5805000000000003e-06
8411400 1.8900000000000001e-06
8415000 1.6800000000000002e-07
8418600 1.0395e-06
8422200 2.2155e-06
8425800 2.1105e-06
8429400 2.2994999999999998e-06
8433000 1.092e-06
8436600 7.35e-07
8440200 6.615e-07
8443800 6.615e-07
8447400 2.0265e-06
8451000 8.505e-07
8454600 1.5855000000000001e-06
8458200 1.6800000000000002e-07
8461800 3.5700000000000003e-07
8465400 3.5700000000000003e-07
8469000 6.825e-07
8472600 7.140000000000001e-07
8476200 0.0
8479800 0.0
8483400 0.0
8487000 3.0449999999999995e-07
8490600 1.701e-06
8494200 3.5805000000000003e-06
8497800 1.8900000000000001e-06
8501400 1.6800000000000002e-07
8505000 1.0395e-06
8508600 2.2155e-06
8512200 2.1105e-06
8515800 2.2994999999999998e-06
8519400 1.092e-06
8523000 7.35e-07
8526600 6.615e-07
8530200 6.615e-07
8533800 2.0265e-06
8537400 8.505e-07
8541000 1.5855000000000001e-06
8544600 1.6800000000000002e-07
8548200 3.5700000000000003e-07
8551800 3.5700000000000003e-07
8555400 6.825e-07
8559000 7.140000000000001e-07
8562600 0.0
8566200 0.0
8569800 0.0
8573400 3.0449999999999995e-07
8577000 1.701e-06
8580600 3.5805000000000003e-06
8584200 1.8900000000000001e-06
8587800 1.6800000000000002e-07
8591400 1.0395e-06
8595000 2.2155e-06
8598600 2.1105e-06
8602200 2.2994999999999998e-06
8605800 1.092e-06
8609400 7.35e-07
8613000 6.615e-07
8616600 6.615e-07
8620200 2.0265e-06
8623800 8.505e-07
8627400 1.5855000000000001e-06
8631000 1.6800000000000002e-07
8634600 3.5700000000000003e-07
8638200 3.5700000000000003e-07
8641800 6.825e-07
8645400 7.140000000000001e-07
8649000 0.0
8652600 0.0
8656200 0.0
8659800 3.0449999999999995e-07
8663400 1.701e-06
8667000 3.5805000000000003e-06
8670600 1.8900000000000001e-06
8674200 1.6800000000000002e-07
8677800 1.0395e-06
8681400 2.2155e-06
8685000 2.1105e-06
8688600 2.2994999999999998e-06
8692200 1.092e-06
8695800 7.35e-07
8699400 6.615e-07
8703000 6.615e-07
8706600 2.0265e-06
8710200 8.505e-07
8713800 1.5855000000000001e-06
8717400 1.6800000000000002e-07
8721000 3.5700000000000003e-07
8724600 3.5700000000000003e-07
8728200 6.825e-07
8731800 7.140000000000001e-07
8735400 0.0
8739000 0.0
8742600 0.0
8746200 3.0449999999999995e-07
8749800 1.701e-06
8753400 3.5805000000000003e-06
8757000 1.8900000000000001e-06
8760600 1.6800000000000002e-07
8764200 1.0395e-06
8767800 2.2155e-06
8771400 2.1105e-06
8775000 2.2994999999999998e-06
8778600 1.092e-06
8782200 7.35e-07
8785800 6.615e-07
8789400 6.615e-07
8793000 2.0265e-06
8796600 8.505e-07
8800200 1.5855000000000001e-06
8803800 1.6800000000000002e-07
8807400 3.5700000000000003e-07
8811000 3.5700000000000003e-07
8814600 6.825e-07
8818200 7.140000000000001e-07
8821800 0.0
8825400 0.0
8829000 0.0
8832600 3.0449999999999995e-07
8836200 1.701e-06
8839800 3.5805000000000003e-06
8843400 1.8900000000000001e-06
8847000 1.6800000000000002e-07
8850600 1.0395e-06
8854200 2.2155e-06
8857800 2.1105e-06
8861400 2.2994999999999998e-06
8865000 1.092e-06
8868600 7.35e-07
8872200 6.615e-07
8875800 6.615e-07
8879400 2.0265e-06
8883000 8.505e-07
8886600 1.5855000000000001e-06
8890200 1.6800000000000002e-07
8893800 3.5700000000000003e-07
8897400 3.5700000000000003e-07
8901000 6.825e-07
8904600 7.140000000000001e-07
8908200 0.0
8911800 0.0
8915400 0.0
8919000 3.0449999999999995e-07
8922600 1.701e-06
8926200 3.5805000000000003e-06
8929800 1.8900000000000001e-06
8933400 1.6800000000000002e-07
8937000 1.0395e-06
8940600 2.2155e-06
8944200 2.1105e-06
8947800 2.2994999999999998e-06
8951400 1.092e-06
8955000 7.35e-07
8958600 6.615e-07
8962200 6.615e-07
8965800 2.0265e-06
8969400 8.505e-07
8973000 1.5855000000000001e-06
8976600 1.6800000000000002e-07
8980200 3.5700000000000003e-07
8983800 3.5700000000000003e-07
8987400 6.825e-07
8991000 7.140000000000001e-07
8994600 0.0
8998200 0.0
9001800 0.0
9005400 3.0449999999999995e-07
9009000 1.701e-06
9012600 3.5805000000000003e-06
9016200 1.8900000000000001e-06
9019800 1.6800000000000002e-07
9023400 1.0395e-06
9027000 2.2155e-06
9030600 2.1105e-06
9034200 2.2994999999999998e-06
9037800 1.092e-06
9041400 7.35e-07
9045000 6.615e-07
9048600 6.615e-07
9052200 2.0265e-06
9055800 8.505e-07
9059400 1.5855000000000001e-06
9063000 1.6800000000000002e-07
9066600 3.5700000000000003e-07
9070200 3.5700000000000003e-07
9073800 6.825e-07
9077400 7.140000000000001e-07
9081000 0.0
9084600 0.0
9088200 0.0
9091800 3.0449999999999995e-07
9095400 1.701e-06
9099000 3.5805000000000003e-06
9102600 1.8900000000000001e-06
9106200 1.6800000000000002e-07
9109800 1.0395e-06
9113400 2.2155e-06
9117000 2.1105e-06
9120600 2.2994999999999998e-06
9124200 1.092e-06
9127800 7.35e-07
9131400 6.615e-07
9135000 6.615e-07
9138600 2.0265e-06
9142200 8.505e-07
9145800 1.5855000000000001e-06
9149400 1.6800000000000002e-07
9153000 3.5700000000000003e-07
9156600 3.5700000000000003e-07
9160200 6.825e-07
9163800 7.140000000000001e-07
9167400 0.0
9171000 0.0
9174600 0.0
9178200 3.0449999999999995e-07
9181800 1.701e-06
9185400 3.5805000000000003e-06
9189000 1.8900000000000001e-06
9192600 1.6800000000000002e-07
9196200 1.0395e-06
9199800 2.2155e-06
9203400 2.1105e-06
9207000 2.2994999999999998e-06
9210600 1.092e-06
9214200 7.35e-07
9217800 6.615e-07
9221400 6.615e-07
9225000 2.0265e-06
9228600 8.505e-07
9232200 1.5855000000000001e-06
9235800 1.6800000000000002e-07
9239400 3.5700000000000003e-07
9243000 3.5700000000000003e-07
9246600 6.825e-07
9250200 7.140000000000001e-07
9253800 0.0
9257400 0.0
9261000 0.0
9264600 3.0449999999999995e-07
9268200 1.701e-06
9271800 3.5805000000000003e-06
9275400 1.8900000000000001e-06
9279000 1.6800000000000002e-07
9282600 1.0395e-06
9286200 2.2155e-06
9289800 2.1105e-06
9293400 2.2994999999999998e-06
9297000 1.092e-06
9300600 7.35e-07
9304200 6.615e-07
9307800 6.615e-07
9311400 2.0265e-06
9315000 8.505e-07
9318600 1.5855000000000001e-06
9322200 1.6800000000000002e-07
9325800 3.5700000000000003e-07
9329400 3.5700000000000003e-07
9333000 6.825e-07
9336600 7.140000000000001e-07
9340200 0.0
9343800 0.0
9347400 0.0
9351000 3.0449999999999995e-07
9354600 1.701e-06
9358200 3.5805000000000003e-06
9361800 1.8900000000000001e-06
9365400 1.6800000000000002e-07
9369000 1.0395e-06
9372600 2.2155e-06
9376200 2.1105e-06
9379800 2.2994999999999998e-06
9383400 1.092e-06
9387000 7.35e-07
9390600 6.615e-07
9394200 6.615e-07
9397800 2.0265e-06
9401400 8.505e-07
9405000 1.5855000000000001e-06
9408600 1.6800000000000002e-07
9412200 3.5700000000000003e-07
9415800 3.5700000000000003e-07
9419400 6.825e-07
9423000 7.140000000000001e-07
9426600 0.0
9430200 0.0
9433800 0.0
9437400 3.0449999999999995e-07
9441000 1.701e-06
9444600 3.5805000000000003e-06
9448200 1.8900000000000001e-06
9451800 1.6800000000000002e-07
9455400 1.0395e-06
9459000 2.2155e-06
9462600 2.1105e-06
9466200 2.2994999999999998e-06
9469800 1.092e-06
9473400 7.35e-07
9477000 6.615e-07
9480600 6.615e-07
9484200 2.0265e-06
9487800 8.505e-07
9491400 1.5855000000000001e-06
9495000 1.6800000000000002e-07
9498600 3.5700000000000003e-07
9502200 3.5700000000000003e-07
9505800 6.825e-07
9509400 7.140000000000001e-07
9513000 0.0
9516600 0.0
9520200 0.0
9523800 3.0449999999999995e-07
9527400 1.701e-06
9531000 3.5805000000000003e-06
9534600 1.8900000000000001e-06
9538200 1.6800000000000002e-07
9541800 1.0395e-06
9545400 2.2155e-06
9549000 2.1105e-06
9552600 2.2994999999999998e-06
9556200 1.092e-06
9559800 7.35e-07
9563400 6.615e-07
9567000 6.615e-07
9570600 2.0265e-06
9574200 8.505e-07
9577800 1.5855000000000001e-06
9581400 1.6800000000000002e-07
9585000 3.5700000000000003e-07
9588600 3.5700000000000003e-07
9592200 6.825e-07
9595800 7.140000000000001e-07
9599400 0.0
9603000 0.0
9606600 0.0
9610200 3.0449999999999995e-07
9613800 1.701e-06
9617400 3.5805000000000003e-06
9621000 1.8900000000000001e-06
9624600 1.6800000000000002e-07
9628200 1.0395e-06
9631800 2.2155e-06
9635400 2.1105e-06
9639000 2.2994999999999998e-06
9642600 1.092e-06
9646200 7.35e-07
9649800 6.615e-07
9653400 6.615e-07
9657000 2.0265e-06
9660600 8.505e-07
9664200 1.5855000000000001e-06
9667800 1.6800000000000002e-07
9671400 3.5700000000000003e-07
9675000 3.5700000000000003e-07
9678600 6.825e-07
9682200 7.140000000000001e-07
9685800 0.0
9689400 0.0
9693000 0.0
9696600 3.0449999999999995e-07
9700200 1.701e-06
9703800 3.5805000000000003e-06
9707400 1.8900000000000001e-06
9711000 1.6800000000000002e-07
9714600 1.0395e-06
9718200 2.2155e-06
9721800 2.1105e-06
9725400 2.2994999999999998e-06
9729000 1.092e-06
9732600 7.35e-07
9736200 6.615e-07
9739800 6.615e-07
9743400 2.0265e-06
9747000 8.505e-07
9750600 1.5855000000000001e-06
9754200 1.6800000000000002e-07
9757800 3.5700000000000003e-07
9761400 3.5700000000000003e-07
9765000 6.825e-07
9768600 7.140000000000001e-07
9772200 0.0
9775800 0.0
9779400 0.0
9783000 3.0449999999999995e-07
9786600 1.701e-06
9790200 3.5805000000000003e-06
9793800 1.8900000000000001e-06
9797400 1.6800000000000002e-07
9801000 1.0395e-06
9804600 2.2155e-06
9808200 2.1105e-06
9811800 2.2994999999999998e-06
9815400 1.092e-06
9819000 7.35e-07
9822600 6.615e-07
9826200 6.615e-07
9829800 2.0265e-06
9833400 8.505e-07
9837000 1.5855000000000001e-06
9840600 1.6800000000000002e-07
9844200 3.5700000000000003e-07
9847800 3.5700000000000003e-07
9851400 6.825e-07
9855000 7.140000000000001e-07
9858600 0.0
9862200 0.0
9865800 0.0
9869400 3.0449999999999995e-07
9873000 1.701e-06
9876600 3.5805000000000003e-06
9880200 1.8900000000000001e-06
9883800 1.6800000000000002e-07
9887400 1.0395e-06
9891000 2.2155e-06
9894600 2.1105e-06
9898200 2.2994999999999998e-06
9901800 1.092e-06
9905400 7.35e-07
9909000 6.615e-07
9912600 6.615e-07
9916200 2.0265e-06
9919800 8.505e-07
9923400 1.5855000000000001e-06
9927000 1.6800000000000002e-07
9930600 3.5700000000000003e-07
9934200 3.5700000000000003e-07
9937800 6.825e-07
9941400 7.140000000000001e-07
9945000 0.0
9948600 0.0
9952200 0.0
9955800 3.0449999999999995e-07
9959400 1.701e-06
9963000 3.5805000000000003e-06
9966600 1.8900000000000001e-06
9970200 1.6800000000000002e-07
9973800 1.0395e-06
9977400 2.2155e-06
9981000 2.1105e-06
9984600 2.2994999999999998e-06
9988200 1.092e-06
9991800 7.35e-07
9995400 6.615e-07
9999000 6.615e-07
10002600 2.0265e-06
10006200 8.505e-07
10009800 1.5855000000000001e-06
10013400 1.6800000000000002e-07
10017000 3.5700000000000003e-07
10020600 3.5700000000000003e-07
10024200 6.825e-07
10027800 7.140000000000001e-07
10031400 0.0
10035000 0.0
10038600 0.0
10042200 3.0449999999999995e-07
10045800 1.701e-06
10049400 3.5805000000000003e-06
10053000 1.8900000000000001e-06
10056600 1.6800000000000002e-07
10060200 1.0395e-06
10063800 2.2155e-06
10067400 2.1105e-06
10071000 2.2994999999999998e-06
10074600 1.092e-06
10078200 7.35e-07
10081800 6.615e-07
10085400 6.615e-07
10089000 2.0265e-06
10092600 8.505e-07
10096200 1.5855000000000001e-06
10099800 1.6800000000000002e-07
10103400 3.5700000000000003e-07
10107000 3.5700000000000003e-07
10110600 6.825e-07
10114200 7.140000000000001e-07
10117800 0.0
10121400 0.0
10125000 0.0
10128600 3.0449999999999995e-07
10132200 1.701e-06
10135800 3.5805000000000003e-06
10139400 1.8900000000000001e-06
10143000 1.6800000000000002e-07
10146600 1.0395e-06
10150200 2.2155e-06
10153800 2.1105e-06
10157400 2.2994999999999998e-06
10161000 1.092e-06
10164600 7.35e-07
10168200 6.615e-07
10171800 6.615e-07
10175400 2.0265e-06
10179000 8.505e-07
10182600 1.5855000000000001e-06
10186200 1.6800000000000002e-07
10189800 3.5700000000000003e-07
10193400 3.5700000000000003e-07
10197000 6.825e-07
10200600 7.140000000000001e-07
10204200 0.0
10207800 0.0
10211400 0.0
10215000 3.0449999999999995e-07
10218600 1.701e-06
10222200 3.5805000000000003e-06
10225800 1.8900000000000001e-06
10229400 1.6800000000000002e-07
10233000 1.0395e-06
10236600 2.2155e-06
10240200 2.1105e-06
10243800 2.2994999999999998e-06
10247400 1.092e-06
10251000 7.35e-07
10254600 6.615e-07
10258200 6.615e-07
10261800 2.0265e-06
10265400 8.505e-07
10269000 1.5855000000000001e-06
10272600 1.6800000000000002e-07
10276200 3.5700000000000003e-07
10279800 3.5700000000000003e-07
10283400 6.825e-07
10287000 7.140000000000001e-07
10290600 0.0
10294200 0.0
10297800 0.0
10301400 3.0449999999999995e-07
10305000 1.701e-06
10308600 3.5805000000000003e-06
10312200 1.8900000000000001e-06
10315800 1.6800000000000002e-07
10319400 1.0395e-06
10323000 2.2155e-06
10326600 2.1105e-06
10330200 2.2994999999999998e-06
10333800 1.092e-06
10337400 7.35e-07
10341000 6.615e-07
10344600 6.615e-07
10348200 2.0265e-06
10351800 8.505e-07
10355400 1.5855000000000001e-06
10359000 1.6800000000000002e-07
10362600 3.5700000000000003e-07
10366200 3.5700000000000003e-07
10369800 6.509027777777778e-07
10373400 6.809444444444444e-07
10377000 0.0
10380600 0.0
10384200 0.0
10387800 2.9040277777777775e-07
10391400 1.62225e-06
10395000 3.414736111111111e-06
10398600 1.8025000000000001e-06
10402200 1.6022222222222225e-07
10405800 9.913749999999999e-07
10409400 2.112930555555555e-06
10413000 2.0127916666666667e-06
10416600 2.1930416666666663e-06
10420200 1.0414444444444445e-06
10423800 7.009722222222221e-07
10427400 6.30875e-07
10431000 6.30875e-07
10434600 1.9326805555555554e-06
10438200 8.11125e-07
10441800 1.5120972222222222e-06
10445400 1.6022222222222225e-07
10449000 3.404722222222222e-07
10452600 3.404722222222222e-07
10456200 6.509027777777778e-07
10459800 6.809444444444444e-07
10463400 0.0
10467000 0.0
10470600 0.0
10474200 2.9040277777777775e-07
10477800 1.62225e-06
10481400 3.414736111111111e-06
10485000 1.8025000000000001e-06
10488600 1.6022222222222225e-07
10492200 9.913749999999999e-07
10495800 2.112930555555555e-06
10499400 2.0127916666666667e-06
10503000 2.1930416666666663e-06
10506600 1.0414444444444445e-06
10510200 7.009722222222221e-07
10513800 6.30875e-07
10517400 6.30875e-07
10521000 1.9326805555555554e-06
10524600 8.11125e-07
10528200 1.5120972222222222e-06
10531800 1.6022222222222225e-07
10535400 3.404722222222222e-07
10539000 3.404722222222222e-07
10542600 6.509027777777778e-07
10546200 6.809444444444444e-07
10549800 0.0
10553400 0.0
10557000 0.0
10560600 2.9040277777777775e-07
10564200 1.62225e-06
10567800 3.414736111111111e-06
10571400 1.8025000000000001e-06
10575000 1.6022222222222225e-07
10578600 9.913749999999999e-07
10582200 2.112930555555555e-06
10585800 2.0127916666666667e-06
10589400 2.1930416666666663e-06
10593000 1.0414444444444445e-06
10596600 7.009722222222221e-07
10600200 6.30875e-07
10603800 6.30875e-07
10607400 1.9326805555555554e-06
10611000 8.11125e-07
10614600 1.5120972222222222e-06
10618200 1.6022222222222225e-07
10621800 3.404722222222222e-07
10625400 3.404722222222222e-07
10629000 6.509027777777778e-07
10632600 6.809444444444444e-07
10636200 0.0
10639800 0.0
10643400 0.0
10647000 2.9040277777777775e-07
10650600 1.62225e-06
10654200 3.414736111111111e-06
10657800 1.8025000000000001e-06
10661400 1.6022222222222225e-07
10665000 9.913749999999999e-07
10668600 2.112930555555555e-06
10672200 2.0127916666666667e-06
10675800 2.1930416666666663e-06
10679400 1.0414444444444445e-06
10683000 7.009722222222221e-07
10686600 6.30875e-07
10690200 6.30875e-07
10693800 1.9326805555555554e-06
10697400 8.11125e-07
10701000 1.5120972222222222e-06
10704600 1.6022222222222225e-07
10708200 3.404722222222222e-07
10711800 3.404722222222222e-07
10715400 6.509027777777778e-07
10719000 6.809444444444444e-07
10722600 0.0
10726200 0.0
10729800 0.0
10733400 2.9040277777777775e-07
10737000 1.62225e-06
10740600 3.414736111111111e-06
10744200 1.8025000000000001e-06
10747800 1.6022222222222225e-07
10751400 9.913749999999999e-07
10755000 2.112930555555555e-06
10758600 2.0127916666666667e-06
10762200 2.1930416666666663e-06
10765800 1.0414444444444445e-06
10769400 7.009722222222221e-07
10773000 6.30875e-07
10776600 6.30875e-07
10780200 1.9326805555555554e-06
10783800 8.11125e-07
10787400 1.5120972222222222e-06
10791000 1.6022222222222225e-07
10794600 3.404722222222222e-07
10798200 3.404722222222222e-07
10801800 6.509027777777778e-07
10805400 6.809444444444444e-07
10809000 0.0
10812600 0.0
10816200 0.0
10819800 2.9040277777777775e-07
10823400 1.62225e-06
10827000 3.414736111111111e-06
10830600 1.8025000000000001e-06
10834200 1.6022222222222225e-07
10837800 9.913749999999999e-07
10841400 2.112930555555555e-06
10845000 2.0127916666666667e-06
10848600 2.1930416666666663e-06
10852200 1.0414444444444445e-06
10855800 7.009722222222221e-07
10859400 6.30875e-07
10863000 6.30875e-07
10866600 1.9326805555555554e-06
10870200 8.11125e-07
10873800 1.5120972222222222e-06
10877400 1.6022222222222225e-07
10881000 3.404722222222222e-07
10884600 3.404722222222222e-07
10888200 6.509027777777778e-07
10891800 6.809444444444444e-07
10895400 0.0
10899000 0.0
10902600 0.0
10906200 2.9040277777777775e-07
10909800 1.62225e-06
10913400 3.414736111111111e-06
10917000 1.8025000000000001e-06
10920600 1.6022222222222225e-07
10924200 9.913749999999999e-07
10927800 2.112930555555555e-06
10931400 2.0127916666666667e-06
10935000 2.1930416666666663e-06
10938600 1.0414444444444445e-06
10942200 7.009722222222221e-07
10945800 6.30875e-07
10949400 6.30875e-07
10953000 1.9326805555555554e-06
10956600 8.11125e-07
10960200 1.5120972222222222e-06
10963800 1.6022222222222225e-07
10967400 3.404722222222222e-07
10971000 3.404722222222222e-07
10974600 6.509027777777778e-07
10978200 6.809444444444444e-07
10981800 0.0
10985400 0.0
10989000 0.0
10992600 2.9040277777777775e-07
10996200 1.62225e-06
10999800 3.414736111111111e-06
11003400 1.8025000000000001e-06
11007000 1.6022222222222225e-07
11010600 9.913749999999999e-07
11014200 2.112930555555555e-06
11017800 2.0127916666666667e-06
11021400 2.1930416666666663e-06
11025000 1.0414444444444445e-06
11028600 7.009722222222221e-07
11032200 6.30875e-07
11035800 6.30875e-07
11039400 1.9326805555555554e-06
11043000 8.11125e-07
11046600 1.5120972222222222e-06
11050200 1.6022222222222225e-07
11053800 3.404722222222222e-07
11057400 3.404722222222222e-07
11061000 6.509027777777778e-07
11064600 6.809444444444444e-07
11068200 0.0
11071800 0.0
11075400 0.0
11079000 2.9040277777777775e-07
11082600 1.62225e-06
11086200 3.414736111111111e-06
11089800 1.8025000000000001e-06
11093400 1.6022222222222225e-07
11097000 9.913749999999999e-07
11100600 2.112930555555555e-06
11104200 2.0127916666666667e-06
11107800 2.1930416666666663e-06
11111400 1.0414444444444445e-06
11115000 7.009722222222221e-07
11118600 6.30875e-07
11122200 6.30875e-07
11125800 1.9326805555555554e-06
11129400 8.11125e-07
11133000 1.5120972222222222e-06
11136600 1.6022222222222225e-07
11140200 3.404722222222222e-07
11143800 3.404722222222222e-07
11147400 6.509027777777778e-07
11151000 6.809444444444444e-07
11154600 0.0
11158200 0.0
11161800 0.0
11165400 2.9040277777777775e-07
11169000 1.62225e-06
11172600 3.414736111111111e-06
11176200 1.8025000000000001e-06
11179800 1.6022222222222225e-07
11183400 9.913749999999999e-07
11187000 2.112930555555555e-06
11190600 2.0127916666666667e-06
11194200 2.1930416666666663e-06
11197800 1.0414444444444445e-06
11201400 7.009722222222221e-07
11205000 6.30875e-07
11208600 6.30875e-07
11212200 1.9326805555555554e-06
11215800 8.11125e-07
11219400 1.5120972222222222e-06
11223000 1.6022222222222225e-07
11226600 3.404722222222222e-07
11230200 3.404722222222222e-07
11233800 6.509027777777778e-07
11237400 6.809444444444444e-07
11241000 0.0
11244600 0.0
11248200 0.0
11251800 2.9040277777777775e-07
11255400 1.62225e-06
11259000 3.414736111111111e-06
11262600 1.8025000000000001e-06
11266200 1.6022222222222225e-07
11269800 9.913749999999999e-07
11273400 2.112930555555555e-06
11277000 2.0127916666666667e-06
11280600 2.1930416666666663e-06
11284200 1.0414444444444445e-06
11287800 7.009722222222221e-07
11291400 6.30875e-07
11295000 6.30875e-07
11298600 1.9326805555555554e-06
11302200 8.11125e-07
11305800 1.5120972222222222e-06
11309400 1.6022222222222225e-07
11313000 3.404722222222222e-07
11316600 3.404722222222222e-07
11320200 6.509027777777778e-07
11323800 6.809444444444444e-07
11327400 0.0
11331000 0.0
11334600 0.0
11338200 2.9040277777777775e-07
11341800 1.62225e-06
11345400 3.414736111111111e-06
11349000 1.8025000000000001e-06
11352600 1.6022222222222225e-07
11356200 9.913749999999999e-07
11359800 2.112930555555555e-06
11363400 2.0127916666666667e-06
11367000 2.1930416666666663e-06
11370600 1.0414444444444445e-06
11374200 7.009722222222221e-07
11377800 6.30875e-07
11381400 6.30875e-07
11385000 1.9326805555555554e-06
11388600 8.11125e-07
11392200 1.5120972222222222e-06
11395800 1.6022222222222225e-07
11399400 3.404722222222222e-07
11403000 3.404722222222222e-07
11406600 6.509027777777778e-07
11410200 6.809444444444444e-07
11413800 0.0
11417400 0.0
11421000 0.0
11424600 2.9040277777777775e-07
11428200 1.62225e-06
11431800 3.414736111111111e-06
11435400 1.8025000000000001e-06
11439000 1.6022222222222225e-07
11442600 9.913749999999999e-07
11446200 2.112930555555555e-06
11449800 2.0127916666666667e-06
11453400 2.1930416666666663e-06
11457000 1.0414444444444445e-06
11460600 7.009722222222221e-07
11464200 6.30875e-07
11467800 6.30875e-07
11471400 1.9326805555555554e-06
11475000 8.11125e-07
11478600 1.5120972222222222e-06
11482200 1.6022222222222225e-07
11485800 3.404722222222222e-07
11489400 3.404722222222222e-07
11493000 6.509027777777778e-07
